Move Number,Best Score
873,23393
874,23434
875,23435
876,23436
877,23437
878,23558
879,23559
880,23560
881,23561
882,23562
883,23563
884,23564
885,23685
886,23686
887,23687
888,23688
889,23689
890,23690
891,23691
892,23692
893,23993
894,23994
895,23995
896,23996
897,23997
898,23998
899,24119
900,24120
901,24241
902,24282
903,24283
904,24284
905,24285
906,24286
907,24327
908,24328
909,24329
910,24370
911,24371
912,24492
913,24493
914,24614
915,24615
916,24616
917,24617
918,24618
919,24619
920,24620
921,24621
922,24622
923,24623
924,24624
925,24625
926,24666
927,24667
928,24668
929,24709
930,24830
931,24831
932,24832
933,24833
934,24834
935,24835
936,24836
937,24837
938,24838
939,25139
940,25140
941,25141
942,25142
943,25263
944,25264
945,25305
946,25306
947,25307
948,25308
949,25309
950,25310
951,25431
952,25432
953,25433
954,25474
955,25775
956,25776
957,25777
958,25778
959,25819
960,25820
961,25941
962,25942
963,25943
964,25944
965,25945
966,25986
967,25987
968,25988
969,25989
970,25990
971,25991
972,25992
973,26113
974,26114
975,26115
976,26116
977,26117
978,26158
979,26199
980,26200
981,26201
982,26202
983,26203
984,26244
985,26245
986,26246
987,26247
988,26248
989,26369
990,26370
991,26371
992,26372
993,26373
994,26374
995,26375
996,26496
997,26497
998,26498
999,26499
1000,26500
1001,26501
1002,26502
1003,26543
1004,26544
1005,26545
1006,26546
1007,26547
1008,26548
1009,26669
1010,26710
1011,26711
1012,26712
1013,26713
1014,26714
1015,26715
1016,27016
1017,27017
1018,27018
1019,27019
1020,27140
1021,27141
1022,27182
1023,27183
1024,27184
1025,27225
1026,27226
1027,27267
1028,27268
1029,27269
1030,27270
1031,27271
1032,27272
1033,27273
1034,27314
1035,27315
1036,27436
1037,27437
1038,27438
1039,27439
1040,27560
1041,27561
1042,27682
1043,27683
1044,27684
1045,27685
1046,27686
1047,27687
1048,27688
1049,27689
1050,27690
1051,27811
1052,27812
1053,27813
1054,27814
1055,27815
1056,27816
1057,27817
1058,27818
1059,27939
1060,27940
1061,27941
1062,27942
1063,27983
1064,27984
1065,27985
1066,27986
1067,27987
1068,27988
1069,28029
1070,28030
1071,28151
1072,28192
1073,28193
1074,28194
1075,28195
1076,28316
1077,28317
1078,28318
1079,28319
1080,28320
1081,28361
1082,28362
1083,28363
1084,28364
1085,28485
1086,28486
1087,28487
1088,28608
1089,28649
1090,28650
1091,28651
1092,28652
1093,28653
1094,28654
1095,28775
1096,28776
1097,28777
1098,28778
1099,28779
1100,28780
1101,28901
1102,28902
1103,28903
1104,28944
1105,28945
1106,28946
1107,28947
1108,28948
1109,28949
1110,28990
1111,28991
1112,28992
1113,28993
1114,29114
1115,29115
1116,29116
1117,29117
1118,29238
1119,29239
1120,29240
1121,29241
1122,29242
1123,29243
1124,29244
1125,29365
1126,29366
1127,29367
1128,29368
1129,29369
1130,29370
1131,29491
1132,29492
1133,29493
1134,29534
1135,29535
1136,29536
1137,29537
1138,29578
1139,29579
1140,29620
1141,29621
1142,29622
1143,29623
1144,29744
1145,29745
1146,29786
1147,29787
1148,29828
1149,29869
1150,29910
1151,29911
1152,29952
1153,29953
1154,29954
1155,30255
1156,30256
1157,30257
1158,30258
1159,30299
1160,30420
1161,30421
1162,30422
1163,30423
1164,30424
1165,30425
1166,30426
1167,30427
1168,30428
1169,30549
1170,30550
1171,30551
1172,30552
1173,30553
1174,30554
1175,30675
1176,30676
1177,30717
1178,30718
1179,30759
1180,30760
1181,30801
1182,30802
1183,30923
1184,30924
1185,30965
1186,30966
1187,31007
1188,31048
1189,31049
1190,31050
1191,31051
1192,31052
1193,31053
1194,31174
1195,31175
1196,31176
1197,31177
1198,31178
1199,31299
1200,31300
1201,31301
1202,31422
1203,31423
1204,31424
1205,31425
1206,31426
1207,31427
1208,31428
1209,31429
1210,31430
1211,31431
1212,31472
1213,31473
1214,31594
1215,31595
1216,31596
1217,31717
1218,31718
1219,31839
1220,31840
1221,31841
1222,31842
1223,31883
1224,31884
1225,31885
1226,32006
1227,32007
1228,32008
1229,32009
1230,32010
1231,32011
1232,32012
1233,32013
1234,32014
1235,32015
1236,32016
1237,33217
1238,33218
1239,33219
1240,33260
1241,33261
1242,33262
1243,33263
1244,33264
1245,33265
1246,33266
1247,33267
1248,33268
1249,33269
1250,33390
1251,33391
1252,33392
1253,33693
1254,33694
1255,33735
1256,33736
1257,33737
1258,33738
1259,33739
1260,33780
1261,33781
1262,33782
1263,33783
1264,33784
1265,33785
1266,33786
1267,33787
1268,33788
1269,33789
1270,33790
1271,33791
1272,33912
1273,33953
1274,33954
1275,33955
1276,33956
1277,33957
1278,34078
1279,34079
1280,34080
1281,34121
1282,34122
1283,34123
1284,34124
1285,34125
1286,34246
1287,34247
1288,34248
1289,34249
1290,34290
1291,34411
1292,34412
1293,34413
1294,34414
1295,34535
1296,34536
1297,34577
1298,34578
1299,34579
1300,34580
1301,34581
1302,34582
1303,34623
1304,34664
1305,34665
1306,34666
1307,34667
1308,34668
1309,34669
1310,34790
1311,34791
1312,34792
1313,34793
1314,34914
1315,34915
1316,34916
1317,34917
1318,35038
1319,35079
1320,35080
1321,35081
1322,35202
1323,35203
1324,35204
1325,35205
1326,35206
1327,35207
1328,35208
1329,35209
1330,35210
1331,35211
1332,35212
1333,35213
1334,35254
1335,35375
1336,35376
1337,35417
1338,35418
1339,35419
1340,35420
1341,35421
1342,35422
1343,35543
1344,35544
1345,35545
1346,35546
1347,35847
1348,35848
1349,35849
1350,35890
1351,35891
1352,35932
1353,35933
1354,35934
1355,35975
1356,35976
1357,35977
1358,35978
1359,35979
1360,35980
1361,35981
1362,36282
1363,36283
1364,36284
1365,36285
1366,36286
1367,36407
1368,36408
1369,36529
1370,36530
1371,36531
1372,36532
1373,36533
1374,36574
1375,36575
1376,36576
1377,36697
1378,36698
1379,36699
1380,36700
1381,36701
1382,36742
1383,36743
1384,36784
1385,36785
1386,36786
1387,36787
1388,36908
1389,36909
1390,36910
1391,37211
1392,37212
1393,37213
1394,37214
1395,37215
1396,37216
1397,37257
1398,37258
1399,37299
1400,37340
1401,37341
1402,37382
1403,37383
1404,37384
1405,37385
1406,37386
1407,37507
1408,37508
1409,37509
1410,37550
1411,37551
1412,37592
1413,37593
1414,37594
1415,37595
1416,37716
1417,37717
1418,37718
1419,37719
1420,37720
1421,37761
1422,37762
1423,37763
1424,37884
1425,37885
1426,37886
1427,37887
1428,38008
1429,38009
1430,38010
1431,38011
1432,38012
1433,38013
1434,38014
1435,38015
1436,38056
1437,38177
1438,38178
1439,38179
1440,38220
1441,38221
1442,38262
1443,38263
1444,38264
1445,38305
1446,38346
1447,38347
1448,38348
1449,38349
1450,38350
1451,38471
1452,38472
1453,38473
1454,38474
1455,38515
1456,38516
1457,38517
1458,38518
1459,38519
1460,38520
1461,38521
1462,38522
1463,38523
1464,38524
1465,39725
1466,39726
1467,39727
1468,39728
1469,39729
1470,39730
1471,39731
1472,39732
1473,39733
1474,39854
1475,39855
1476,39856
1477,39857
1478,39858
1479,39979
1480,39980
1481,39981
1482,39982
1483,39983
1484,39984
1485,39985
1486,40026
1487,40147
1488,40148
1489,40149
1490,40450
1491,40451
1492,40492
1493,40493
1494,40494
1495,40495
1496,40616
1497,40617
1498,40618
1499,40619
1500,40740
1501,40741
1502,40742
1503,40743
1504,40744
1505,40745
1506,40746
1507,40747
1508,40748
1509,41049
1510,41050
1511,41051
1512,41052
1513,41053
1514,41094
1515,41215
1516,41216
1517,41217
1518,41218
1519,41219
1520,41220
1521,41341
1522,41342
1523,41383
1524,41384
1525,41385
1526,41426
1527,41547
1528,41548
1529,41549
1530,41550
1531,41551
1532,41552
1533,41553
1534,41554
1535,41555
1536,41556
1537,41557
1538,41598
1539,41599
1540,41720
1541,41721
1542,41722
1543,41723
1544,41724
1545,41845
1546,41846
1547,41847
1548,41888
1549,41889
1550,41890
1551,41891
1552,41932
1553,42053
1554,42094
1555,42215
1556,42216
1557,42217
1558,42218
1559,42219
1560,42220
1561,42341
1562,42342
1563,42343
1564,42344
1565,42345
1566,42346
1567,42387
1568,42388
1569,42389
1570,42390
1571,42431
1572,42432
1573,42433
1574,42554
1575,42555
1576,42556
1577,42557
1578,42678
1579,42679
1580,42680
1581,42681
1582,42682
1583,42683
1584,42684
1585,42725
1586,42726
1587,42727
1588,42728
1589,42729
1590,42730
1591,42851
1592,42852
1593,42853
1594,42854
1595,42855
1596,42976
1597,42977
1598,42978
1599,43019
1600,43020
1601,43021
1602,43062
1603,43063
1604,43064
1605,43065
1606,43066
1607,43067
1608,43068
1609,43069
1610,43070
1611,43071
1612,43192
1613,43193
1614,43194
1615,43195
1616,43316
1617,43317
1618,43438
1619,43439
1620,43440
1621,43481
1622,43482
1623,43523
1624,43524
1625,43525
1626,43526
1627,43527
1628,43648
1629,43649
1630,43690
1631,43691
1632,43692
1633,43693
1634,43694
1635,43695
1636,43696
1637,43817
1638,43818
1639,43819
1640,43860
1641,43861
1642,43862
1643,43863
1644,43904
1645,43905
1646,43906
1647,43907
1648,43948
1649,43949
1650,43950
1651,43951
1652,43952
1653,43953
1654,44074
1655,44375
1656,44376
1657,44377
1658,44378
1659,44379
1660,44380
1661,44381
1662,44382
1663,44503
1664,44504
1665,44505
1666,44546
1667,44587
1668,44588
1669,44589
1670,44630
1671,44631
1672,44632
1673,44753
1674,44754
1675,44755
1676,44876
1677,44877
1678,44878
1679,44879
1680,44880
1681,44881
1682,44922
1683,44923
1684,44964
1685,45005
1686,45006
1687,45007
1688,45008
1689,45129
1690,45130
1691,45131
1692,45132
1693,45133
1694,45134
1695,45175
1696,45176
1697,45217
1698,45218
1699,45219
1700,45220
1701,45221
1702,45222
1703,45223
1704,45524
1705,45565
1706,45566
1707,45567
1708,45568
1709,45569
1710,45570
1711,45571
1712,45572
1713,45573
1714,45694
1715,45695
1716,45696
1717,45697
1718,45818
1719,45819
1720,45940
1721,45941
1722,45942
1723,45943
1724,45944
1725,45945
1726,45946
1727,45947
1728,45948
1729,45989
1730,46110
1731,46111
1732,46112
1733,46113
1734,46114
1735,46115
1736,46116
1737,46117
1738,46118
1739,46239
1740,46240
1741,46361
1742,46362
1743,46363
1744,46364
1745,46365
1746,46366
1747,46367
1748,46488
1749,46529
1750,46530
1751,46531
1752,46532
1753,46533
1754,46534
1755,46535
1756,46536
1757,46537
1758,46838
1759,46839
1760,46840
1761,46841
1762,46842
1763,46843
1764,46844
1765,46845
1766,46966
1767,47087
1768,47088
1769,47089
1770,47090
1771,47211
1772,47212
1773,47213
1774,47214
1775,47215
1776,47216
1777,47217
1778,47338
1779,47379
1780,47380
1781,47381
1782,47382
1783,47383
1784,47384
1785,47505
1786,47506
1787,47507
1788,47628
1789,47629
1790,47630
1791,47631
1792,47632
1793,47633
1794,47634
1795,47635
1796,47636
1797,47937
1798,47938
1799,47979
1800,48020
1801,48021
1802,48022
1803,48143
1804,48144
1805,48145
1806,48186
1807,48187
1808,48188
1809,48309
1810,48310
1811,48311
1812,48312
1813,48313
1814,48314
1815,48315
1816,48436
1817,48437
1818,48438
1819,48439
1820,48440
1821,48441
1822,48442
1823,48443
1824,48444
1825,48445
1826,48566
1827,48567
1828,48568
1829,48569
1830,48570
1831,48571
1832,48572
1833,48573
1834,48574
1835,48575
1836,48576
1837,48577
1838,48578
1839,48579
1840,48700
1841,48701
1842,49002
1843,49003
1844,49124
1845,49125
1846,49126
1847,49127
1848,49128
1849,49129
1850,49250
1851,49251
1852,49292
1853,49293
1854,49294
1855,49295
1856,49296
1857,49297
1858,49298
1859,49599
1860,49600
1861,49601
1862,49602
1863,49603
1864,49604
1865,49605
1866,49606
1867,49607
1868,49608
1869,49609
1870,49610
1871,49611
1872,49612
1873,49613
1874,49734
1875,49735
1876,49736
1877,49737
1878,49778
1879,50079
1880,50080
1881,50081
1882,50122
1883,50123
1884,50124
1885,50125
1886,50126
1887,50247
1888,50248
1889,50249
1890,50250
1891,51451
1892,51452
1893,51453
1894,51454
1895,51455
1896,51756
1897,51757
1898,51798
1899,51799
1900,51840
1901,51841
1902,51842
1903,51883
1904,52004
1905,52005
1906,52006
1907,52007
1908,52008
1909,52049
1910,52050
1911,52051
1912,52052
1913,52053
1914,52054
1915,52355
1916,52356
1917,52357
1918,52358
1919,52359
1920,52360
1921,52361
1922,52482
1923,52483
1924,52524
1925,52525
1926,52526
1927,52527
1928,52528
1929,52529
1930,52830
1931,52951
1932,52952
1933,52953
1934,52954
1935,52955
1936,52956
1937,52957
1938,52958
1939,52959
1940,53080
1941,53081
1942,53082
1943,53203
1944,53204
1945,53205
1946,53206
1947,53207
1948,53208
1949,53209
1950,53210
1951,53331
1952,53332
1953,53333
1954,53374
1955,53415
1956,53416
1957,53417
1958,53418
1959,53419
1960,53540
1961,53581
1962,53582
1963,53583
1964,53704
1965,53705
1966,53706
1967,53707
1968,53748
1969,53749
1970,53750
1971,53791
1972,53832
1973,53833
1974,53834
1975,53835
1976,53956
1977,53957
1978,53958
1979,53999
1980,54000
1981,54001
1982,54122
1983,54123
1984,54124
1985,54125
1986,54126
1987,54127
1988,54128
1989,54129
1990,54250
1991,54251
1992,54252
1993,54293
1994,54294
1995,54295
1996,54336
1997,54337
1998,54458
1999,54499
2000,54540
2001,54541
2002,54542
2003,54663
2004,54664
2005,54665
2006,54666
2007,54667
2008,54668
2009,54669
2010,54710
2011,54711
2012,54752
2013,54753
2014,54754
2015,54755
2016,54756
2017,54757
2018,54758
2019,54759
2020,54880
2021,54881
2022,54882
2023,54883
2024,54884
2025,54885
2026,55006
2027,55007
2028,55008
2029,55009
2030,55010
2031,55131
2032,55132
2033,55133
2034,55134
2035,55175
2036,55176
2037,55177
2038,55178
2039,55219
2040,55220
2041,55221
2042,55222
2043,55223
2044,55224
2045,55225
2046,55346
2047,55347
2048,55388
2049,55389
2050,55430
2051,55431
2052,55472
2053,55473
2054,55474
2055,55475
2056,55476
2057,55517
2058,55518
2059,55639
2060,55640
2061,55681
2062,55682
2063,55683
2064,55724
2065,55725
2066,55726
2067,55767
2068,55808
2069,55809
2070,55850
2071,55891
2072,55892
2073,55893
2074,55894
2075,55895
2076,56016
2077,56017
2078,56018
2079,56019
2080,56020
2081,56021
2082,56022
2083,56023
2084,56024
2085,56025
2086,56146
2087,56147
2088,56448
2089,56449
2090,56490
2091,56491
2092,56612
2093,56613
2094,56654
2095,56655
2096,56656
2097,56657
2098,56658
2099,56659
2100,56700
2101,56701
2102,56742
2103,56743
2104,56744
2105,56865
2106,56866
2107,56867
2108,56868
2109,56989
2110,56990
2111,56991
2112,56992
2113,56993
2114,56994
2115,56995
2116,56996
2117,56997
2118,56998
2119,57039
2120,57040
2121,57041
2122,57162
2123,57163
2124,57164
2125,57165
2126,57166
2127,57167
2128,57168
2129,57169
2130,57290
2131,57291
2132,57292
2133,57293
2134,57334
2135,57335
2136,57336
2137,57337
2138,57378
2139,57379
2140,57500
2141,57501
2142,57502
2143,57543
2144,57584
2145,57585
2146,57586
2147,57707
2148,57708
2149,57709
2150,57710
2151,57711
2152,57752
2153,57873
2154,57874
2155,57875
2156,57996
2157,57997
2158,57998
2159,57999
2160,58120
2161,58121
2162,58122
2163,58123
2164,58124
2165,58125
2166,58246
2167,58247
2168,58248
2169,58249
2170,58250
2171,58251
2172,58252
2173,58253
2174,58254
2175,58375
2176,58376
2177,58377
2178,58378
2179,58419
2180,58420
2181,58421
2182,58422
2183,58423
2184,58424
2185,58545
2186,58546
2187,58547
2188,58588
2189,58629
2190,58750
2191,58751
2192,58752
2193,58753
2194,58874
2195,58875
2196,58876
2197,58877
2198,58878
2199,58879
2200,58880
2201,58881
2202,58882
2203,58883
2204,59184
2205,59185
2206,59186
2207,59187
2208,59188
2209,59189
2210,59190
2211,59191
2212,59232
2213,59273
2214,59274
2215,59315
2216,59316
2217,59317
2218,59318
2219,59319
2220,59320
2221,59621
2222,59662
2223,59663
2224,59664
2225,59665
2226,59666
2227,59667
2228,59788
2229,59789
2230,59830
2231,59831
2232,59872
2233,59913
2234,59954
2235,59995
2236,59996
2237,59997
2238,59998
2239,60119
2240,60120
2241,60241
2242,60242
2243,60243
2244,60244
2245,60365
2246,60366
2247,60367
2248,60368
2249,60369
2250,60370
2251,60371
2252,60372
2253,60413
2254,60414
2255,60415
2256,60536
2257,60537
2258,60538
2259,60539
2260,60540
2261,60581
2262,60582
2263,60623
2264,60624
2265,60625
2266,60626
2267,60627
2268,60628
2269,60629
2270,60630
2271,60671
2272,60672
2273,60713
2274,60754
2275,60755
2276,60756
2277,60757
2278,60758
2279,60759
2280,60760
2281,60761
2282,60882
2283,60883
2284,60884
2285,60925
2286,61046
2287,61047
2288,61048
2289,61049
2290,61090
2291,61091
2292,61092
2293,61393
2294,61394
2295,61395
2296,61436
2297,61437
2298,61558
2299,61559
2300,61560
2301,61561
2302,61562
2303,61603
2304,61604
2305,61605
2306,61606
2307,61607
2308,61608
2309,61609
2310,61610
2311,61611
2312,61652
2313,61653
2314,61654
2315,61655
2316,61656
2317,61697
2318,61698
2319,61819
2320,61820
2321,61821
2322,61822
2323,61823
2324,61944
2325,61945
2326,61946
2327,61987
2328,61988
2329,61989
2330,62110
2331,62111
2332,62112
2333,62113
2334,62114
2335,62115
2336,62116
2337,62117
2338,62418
2339,62419
2340,62420
2341,62421
2342,62422
2343,62423
2344,62424
2345,62425
2346,62426
2347,62427
2348,62428
2349,62429
2350,62430
2351,62431
2352,62432
2353,62553
2354,62554
2355,63755
2356,63756
2357,63757
2358,63758
2359,63759
2360,63800
2361,63801
2362,63802
2363,63803
2364,63804
2365,63805
2366,63806
2367,63807
2368,63928
2369,63929
2370,64050
2371,64051
2372,64052
2373,64093
2374,64094
2375,64215
2376,64216
2377,64217
2378,64338
2379,64339
2380,64340
2381,64341
2382,64342
2383,64343
2384,64384
2385,64425
2386,64426
2387,64427
2388,64428
2389,64549
2390,64550
2391,64551
2392,64552
2393,64553
2394,64554
2395,64555
2396,64556
2397,64677
2398,64678
2399,64679
2400,64800
2401,64801
2402,64802
2403,64803
2404,64804
2405,64805
2406,64806
2407,64927
2408,64928
2409,64929
2410,64970
2411,64971
2412,65012
2413,65013
2414,65134
2415,65135
2416,65136
2417,65137
2418,65138
2419,65259
2420,65260
2421,65261
2422,65302
2423,65303
2424,65304
2425,65305
2426,65346
2427,65347
2428,65348
2429,65349
2430,65350
2431,65351
2432,65352
2433,65653
2434,65654
2435,65695
2436,65696
2437,65697
2438,65698
2439,65699
2440,65820
2441,65821
2442,65822
2443,65823
2444,65824
2445,65825
2446,65946
2447,65947
2448,65948
2449,65949
2450,65950
2451,65951
2452,65952
2453,65953
2454,66074
2455,66075
2456,66116
2457,66157
2458,66198
2459,66199
2460,66200
2461,66201
2462,66322
2463,66323
2464,66324
2465,66325
2466,66326
2467,66627
2468,66628
2469,66629
2470,66750
2471,66751
2472,66752
2473,66753
2474,66754
2475,66795
2476,66796
2477,66797
2478,66798
2479,66919
2480,66920
2481,66921
2482,66962
2483,66963
2484,66964
2485,67005
2486,67046
2487,67047
2488,67048
2489,67089
2490,67090
2491,67211
2492,67212
2493,67213
2494,67214
2495,67335
2496,67336
2497,67337
2498,67338
2499,67339
2500,67340
2501,67341
2502,67342
2503,67343
2504,67344
2505,67345
2506,67346
